,0,1,2
0,0.35039499999999996,0.095046,0
1,0.47346800000000006,0.5836939999999999,1
2,0.115968,0.078085,0
3,0.447701,0.31345100000000004,1
4,0.19215,0.47136000000000006,0
5,0.357969,0.587134,1
6,0.360822,0.33647699999999997,0
7,0.45733500000000005,0.621747,1
8,0.011081,0.23311300000000001,0
9,0.614379,0.464292,1
10,0.11939300000000001,0.63437,0
11,0.6449550000000001,0.363297,1
12,0.6011850000000001,0.11760699999999999,0
13,0.550439,0.63405,1
14,0.940407,0.41555699999999995,0
15,0.40881,0.671201,1
16,0.921315,0.542025,0
17,0.625154,0.366551,1
18,0.320382,0.657881,0
19,0.614114,0.41787399999999997,1
20,0.789684,0.21588600000000002,0
21,0.46128500000000006,0.620958,1
22,0.8621489999999999,0.14377,0
23,0.43802399999999997,0.46497200000000005,1
24,0.710129,0.142832,0
25,0.530981,0.402411,1
26,0.046425,0.270999,0
27,0.571154,0.387757,1
28,0.34016399999999997,0.13981300000000002,0
29,0.510077,0.6686340000000001,1
30,0.062254,0.30395700000000003,0
31,0.539475,0.35007,1
32,0.8345889999999999,0.945255,0
33,0.6622680000000001,0.5426479999999999,1
34,0.44402700000000006,0.7574350000000001,0
35,0.38390799999999997,0.540292,1
36,0.659553,0.10752300000000001,0
37,0.387898,0.399009,1
38,0.125379,0.241267,0
39,0.601337,0.47306499999999996,1
40,0.7499779999999999,0.8844049999999999,0
41,0.48468999999999995,0.384339,1
42,0.704789,0.39308200000000004,0
43,0.5091060000000001,0.342868,1
44,0.20707899999999999,0.371579,0
45,0.5097430000000001,0.653311,1
46,0.232444,0.681034,0
47,0.357081,0.463541,1
48,0.5818479999999999,0.123304,0
49,0.445838,0.594735,1
50,0.037413,0.794502,0
51,0.377712,0.408427,1
52,0.820034,0.318044,0
53,0.44338599999999995,0.582186,1
54,0.752423,0.967694,0
55,0.6450140000000001,0.558567,1
56,0.357867,0.67285,0
57,0.5373359999999999,0.40431100000000003,1
58,0.882843,0.934033,0
59,0.420217,0.379975,1
60,0.356178,0.289505,0
61,0.58189,0.432458,1
62,0.554905,0.287817,0
63,0.438651,0.613374,1
64,0.208042,0.5652050000000001,0
65,0.463008,0.376743,1
66,0.093426,0.213934,0
67,0.538355,0.32977199999999995,1
68,0.9344610000000001,0.490361,0
69,0.49744799999999995,0.41003900000000004,1
70,0.5715979999999999,0.851651,0
71,0.5764050000000001,0.637722,1
72,0.221804,0.858593,0
73,0.44695100000000004,0.511025,1
74,0.726068,0.018172,0
75,0.465739,0.677557,1
76,0.9924559999999999,0.21349899999999997,0
77,0.410347,0.5072409999999999,1
78,0.765402,0.104673,0
79,0.392374,0.424083,1
80,0.647964,0.324234,0
81,0.46161599999999997,0.583738,1
82,0.961724,0.6869649999999999,0
83,0.626891,0.36537600000000003,1
84,0.951887,0.36794499999999997,0
85,0.52699,0.514025,1
86,0.808986,0.626687,0
87,0.558363,0.608269,1
88,0.701708,0.610958,0
89,0.449432,0.597592,1
90,0.068325,0.33605100000000004,0
91,0.302939,0.503536,1
92,0.093071,0.239777,0
93,0.6741199999999999,0.52984,1
94,0.8452059999999999,0.378891,0
95,0.30796100000000004,0.507592,1
96,0.486599,0.264187,0
97,0.378498,0.41338100000000005,1
98,0.9695879999999999,0.860778,0
99,0.341592,0.536517,1
100,0.8393959999999999,0.722214,0
101,0.401573,0.64179,1
102,0.162826,0.6089720000000001,0
103,0.343616,0.549269,1
104,0.679249,0.137562,0
105,0.45909099999999997,0.550363,1
106,0.622416,0.94145,0
107,0.6768029999999999,0.42406800000000006,1
108,0.042578,0.613246,0
109,0.628463,0.381736,1
110,0.350375,0.755984,0
111,0.62883,0.547945,1
112,0.016303,0.003058,0
113,0.46016899999999994,0.667888,1
114,0.736021,0.31317,0
115,0.477837,0.402933,1
116,0.9862270000000001,0.520181,0
117,0.571396,0.455967,1
118,0.326612,0.368112,0
119,0.6409199999999999,0.548096,1
120,0.36701,0.34124699999999997,0
121,0.435648,0.527708,1
122,0.71082,0.744916,0
123,0.475708,0.622012,1
124,0.15671500000000002,0.907199,0
125,0.41842299999999993,0.636849,1
126,0.53472,0.034448,0
127,0.581917,0.484944,1
128,0.895265,0.725482,0
129,0.371219,0.470866,1
130,0.349875,0.346988,0
131,0.353583,0.47657,1
132,0.016429,0.114096,0
133,0.545668,0.446279,1
134,0.270706,0.751186,0
135,0.372703,0.615937,1
136,0.881767,0.8569129999999999,0
137,0.532926,0.689912,1
138,0.125962,0.040907,0
139,0.507584,0.359685,1
140,0.801678,0.8064100000000001,0
141,0.43396599999999996,0.6627,1
142,0.749215,0.057620000000000005,0
143,0.46488500000000005,0.320255,1
144,0.046163,0.862875,0
145,0.433637,0.331088,1
146,0.23986,0.321013,0
147,0.404302,0.512096,1
148,0.7620640000000001,0.013961000000000001,0
149,0.554218,0.537532,1
150,0.5212829999999999,0.203632,0
151,0.47562200000000004,0.385573,1
152,0.517625,0.726304,0
153,0.543619,0.40570900000000004,1
154,0.608263,0.06811299999999999,0
155,0.608243,0.540112,1
156,0.9034190000000001,0.769771,0
157,0.5139859999999999,0.35468099999999997,1
158,0.5528810000000001,0.277375,0
159,0.636257,0.5687949999999999,1
160,0.104453,0.537428,0
161,0.520124,0.32906199999999997,1
162,0.108825,0.028921,0
163,0.45290699999999995,0.61405,1
164,0.680059,0.746365,0
165,0.365696,0.445834,1
166,0.61397,0.0019079999999999998,0
167,0.475102,0.446267,1
168,0.785565,0.986775,0
169,0.6721659999999999,0.48928699999999997,1
170,0.35670999999999997,0.231546,0
171,0.539673,0.483534,1
172,0.639085,0.093224,0
173,0.628738,0.60033,1
174,0.126894,0.711583,0
175,0.531942,0.5564,1
176,0.291628,0.383743,0
177,0.52481,0.686176,1
178,0.14088299999999998,0.816655,0
179,0.508085,0.37695100000000004,1
180,0.292624,0.127673,0
181,0.6177699999999999,0.652751,1
182,0.6993729999999999,0.363556,0
183,0.410969,0.5481689999999999,1
184,0.43951,0.84073,0
185,0.357329,0.625604,1
186,0.071185,0.399162,0
187,0.5859949999999999,0.611591,1
188,0.275636,0.611759,0
189,0.634143,0.637051,1
190,0.025188,0.33006599999999997,0
191,0.470051,0.353249,1
192,0.373369,0.21148499999999998,0
193,0.474138,0.631614,1
194,0.601104,0.754097,0
195,0.345059,0.41035699999999997,1
196,0.914423,0.7074550000000001,0
197,0.381033,0.6259859999999999,1
198,0.11034200000000001,0.5222,0
199,0.546622,0.473775,1
200,0.60004,0.875281,0
201,0.639467,0.517158,1
202,0.148593,0.395926,0
203,0.42808100000000004,0.553221,1
204,0.6989479999999999,0.216766,0
205,0.626337,0.639231,1
206,0.621061,0.17591099999999998,0
207,0.514165,0.563535,1
208,0.072586,0.95388,0
209,0.6463949999999999,0.5594319999999999,1
210,0.690331,0.388276,0
211,0.6036159999999999,0.37572300000000003,1
212,0.687822,0.23015300000000002,0
213,0.37240700000000004,0.451665,1
214,0.5711430000000001,0.206031,0
215,0.6072350000000001,0.39081,1
216,0.614677,0.8805290000000001,0
217,0.31738299999999997,0.462703,1
218,0.389835,0.962828,0
219,0.400336,0.638753,1
220,0.541501,0.012055,0
221,0.543293,0.531808,1
222,0.9980319999999999,0.9156209999999999,0
223,0.633733,0.557562,1
224,0.131921,0.188356,0
225,0.582989,0.49282200000000004,1
226,0.897841,0.020793,0
227,0.483904,0.380734,1
228,0.248023,0.516241,0
229,0.48218199999999994,0.637609,1
230,0.491515,0.893288,0
231,0.49528900000000003,0.521291,1
232,0.07670700000000001,0.21011799999999997,0
233,0.48405200000000004,0.45742299999999997,1
234,0.527583,0.088421,0
235,0.6945399999999999,0.5331130000000001,1
236,0.804867,0.394554,0
237,0.41025200000000006,0.5038779999999999,1
238,0.45106199999999996,0.9936200000000001,0
239,0.607527,0.505009,1
240,0.9783799999999999,0.6242810000000001,0
241,0.41943800000000003,0.5028229999999999,1
242,0.105288,0.578443,0
243,0.403102,0.333084,1
244,0.094202,0.248338,0
245,0.624215,0.576585,1
246,0.42072299999999996,0.087607,0
247,0.465445,0.5360149999999999,1
248,0.777712,0.012862,0
249,0.368191,0.39150100000000004,1
250,0.38514,0.047261000000000004,0
251,0.429583,0.5985739999999999,1
252,0.196405,0.977202,0
253,0.473695,0.385588,1
254,0.182779,0.9616239999999999,0
255,0.370395,0.622209,1
256,0.40032399999999996,0.237904,0
257,0.47967600000000005,0.511951,1
258,0.659093,0.37291799999999997,0
259,0.551087,0.322223,1
260,0.760618,0.70597,0
261,0.394204,0.389271,1
262,0.948691,0.646048,0
263,0.513949,0.54279,1
264,0.43988599999999994,0.172309,0
265,0.611925,0.416333,1
266,0.010481,0.155763,0
267,0.6619079999999999,0.49194399999999994,1
268,0.9963299999999999,0.324328,0
269,0.487991,0.6666569999999999,1
270,0.007978,0.0901,0
271,0.425671,0.456396,1
272,0.357584,0.9138229999999999,0
273,0.548511,0.6195510000000001,1
274,0.745223,0.963377,0
275,0.489742,0.499155,1
276,0.014603999999999999,0.448229,0
277,0.454934,0.6687489999999999,1
278,0.9250430000000001,0.204015,0
279,0.393312,0.592933,1
280,0.32524200000000003,0.33660999999999996,0
281,0.45882,0.393297,1
282,0.089585,0.652853,0
283,0.497568,0.41852700000000004,1
284,0.191102,0.847448,0
285,0.459876,0.540932,1
286,0.190167,0.13054200000000002,0
287,0.565365,0.68757,1
288,0.736808,0.526492,0
289,0.597847,0.607055,1
290,0.6731550000000001,0.709242,0
291,0.389777,0.376731,1
292,0.059019,0.924457,0
293,0.438424,0.398273,1
294,0.183304,0.7828109999999999,0
295,0.58396,0.410163,1
